Co_Code,Co_Name,_Operating_Expense_Rate,_Research_and_development_expense_rate,_Cash_flow_rate,_Interest_bearing_debt_interest_rate,_Tax_rate_A,_Cash_Flow_Per_Share,_Per_Share_Net_profit_before_tax_Yuan_,_Realized_Sales_Gross_Profit_Growth_Rate,_Operating_Profit_Growth_Rate,_Continuous_Net_Profit_Growth_Rate,_Total_Asset_Growth_Rate,_Net_Value_Growth_Rate,_Total_Asset_Return_Growth_Rate_Ratio,_Cash_Reinvestment_perc,_Current_Ratio,_Quick_Ratio,_Interest_Expense_Ratio,_Total_debt_to_Total_net_worth,_Long_term_fund_suitability_ratio_A,_Net_profit_before_tax_to_Paid_in_capital,_Total_Asset_Turnover,_Accounts_Receivable_Turnover,_Average_Collection_Days,_Inventory_Turnover_Rate_times,_Fixed_Assets_Turnover_Frequency,_Net_Worth_Turnover_Rate_times,_Operating_profit_per_person,_Allocation_rate_per_person,_Quick_Assets_to_Total_Assets,_Cash_to_Total_Assets,_Quick_Assets_to_Current_Liability,_Cash_to_Current_Liability,_Operating_Funds_to_Liability,_Inventory_to_Working_Capital,_Inventory_to_Current_Liability,_Long_term_Liability_to_Current_Assets,_Retained_Earnings_to_Total_Assets,_Total_income_to_Total_expense,_Total_expense_to_Assets,_Current_Asset_Turnover_Rate,_Quick_Asset_Turnover_Rate,_Cash_Turnover_Rate,_Fixed_Assets_to_Assets,_Cash_Flow_to_Total_Assets,_Cash_Flow_to_Liability,_CFO_to_Assets,_Cash_Flow_to_Equity,_Current_Liability_to_Current_Assets,_Liability_Assets_Flag,_Total_assets_to_GNP_price,_No_credit_Interval,_Degree_of_Financial_Leverage_DFL,_Interest_Coverage_Ratio_Interest_expense_to_EBIT,_Net_Income_Flag,_Equity_to_Liability,Default
7303,Millenium.Cyber.,0.000151946,0,0.443201396,0.000139014,0,0.309117918,0.15733976,0.021675706,0.848003901,0.21756919,582000000,0.00041836,0.263778353,0.367991133,0.006287656,0.003985093,0.630592047,0.004831341,0.005018782,0.156307971,0.04197901,0.001304617,0.004848495,19100000,3780000000,0.015806452,0.382431424,0.035417273,0.105959286,0.010043723,0.006425976,0.001692598,0.324843501,0.27697486,0,0,0.923215214,0.001795933,0.009689373,8770000000,979000000,247000000,0.613738131,0.628335925,0.455681622,0.511591379,0.312484015,0.045796142,0,0.007296188,0.623781158,0.026785044,0.565129078,1,0.037107175,0
23274,India Stuffyarn,0.000128935,0,0.48864397,0.000850085,0,0.338367405,0.148000301,0.022143145,0.848064638,0.217539299,1860000000,0.000312928,0.263097653,0.493060989,0.004205915,0.000228326,0.630058835,0.009224049,0.005122035,0.146972325,0.083958021,0.009428545,0.000670319,2250000000,0.000187611,0.028064516,0.348669184,0.185028301,0.024428491,0.003169263,0.000253353,0.000120739,0.413579358,0.275790218,0.010558481,0,0.828564597,0.001998805,0.086986679,8490000000,0,250000000,0.348954604,0.639906776,0.458756429,0.915633516,0.314000508,0.06707604,0,0.008543849,0.623108836,0.026636821,0.564296631,1,0.02449331,1
14738,Globus Corp.,7850000000,0,0.45794184,0.000308031,0.072072072,0.298436726,0.18611132,0.022058298,0.848009936,0.217584813,0.00010244,0.000464077,0.263796225,0.346913304,0.010032418,0.0002826,0.631396488,0.016041547,0.008045996,0.185182113,0.03898051,0.345613911,1790000000,42000000,0.000563591,0.019032258,0.502962393,0.035369673,0.057416672,0.02864162,0.000501615,0.000853508,0.331320448,0.278157651,0.024952962,0.002054461,0.942328434,0.00288001,0.003682917,0.001218196,7350000000,9520000000,0.036394984,0.63973472,0.458840787,0.507889213,0.313747746,0.029093741,0,0.006889953,0.618326982,0.026877317,0.565538256,1,0.018483258,0
70697,Cyber Family.Com,0.000161429,8120000000,0.46377293,0.000236024,0.020852313,0.320506472,0.186638548,0.022095451,0.848071214,0.21758923,6080000000,0.000432584,0.263682775,0.375638016,0.004890468,0.004858469,0.630946836,0.00597215,0.00705704,0.184556217,0.049475262,0.002211559,0.002859741,0.000865943,0.000318486,0.017741935,0.394902874,0.008450207,0.180817184,0.091565042,0.004766044,0.006951748,0.344695369,0.276848824,0.000678915,0.027677489,0.952175721,0.002552545,0.014196736,0.000141355,0.000145823,0.000195764,0.093504785,0.600381381,0.450065824,0.579985199,0.308003774,0.058195041,0,0.053956342,0.623576455,0.026900209,0.565629739,1,0.032087658,0
71348,A & M Febcon,0.000372812,0,0.476617767,0,0,0.325599491,0.175868042,0.022270534,0.848241897,0.217651048,8300000000,0.000482568,0.266437435,0.408330539,0.012765015,0.010793063,0.630612252,0.003644024,0.007672944,0.174918935,0.106446777,0.000568107,0.01112558,9820000000,0.000571912,0.024677419,0.400375387,0.002708986,0.540612077,0.196436532,0.010936237,0.011530304,0.386382076,0.277119137,0.005074065,0,0.882382883,0.002334153,0.048665535,0.000252064,0.00022793,0.000220354,0.068686912,0.647178757,0.460533702,0.691883352,0.315121418,0.022947518,0,0.000178444,0.623951178,0.026791157,0.565158396,1,0.045557211,0
5363,Integ. Techno.,0.000421611,0.000307312,0.486236716,0.000243024,0,0.332956073,0.164494991,0.022060084,0.84784257,0.217545182,5060000000,0.000430114,0.263090659,0.406002012,0.029452014,0.022690948,0.630291366,0.002407463,0.008224694,0.163479376,0.131934033,0.000452457,0.013993006,0.000145789,0.001512995,0.028225806,0.387971778,0.002019814,0.844431063,0.270878539,0.02743725,0.025433187,0.40333264,0.277020672,0.005548448,0.00091986,0.929257185,0.002192136,0.070688117,0.000237683,0.000235838,0.000201982,0.06608073,0.657814129,0.465201934,0.6944102,0.316324477,0.009908134,0,0.000734352,0.624012811,0.026690927,0.5646304,1,0.062739192,0
2508,Hariyana Metals,9560000000,8320000000,0.471519757,0.000608061,0,0.346466719,0.177148452,0.022192308,0.848630331,0.217617884,6060000000,0.000470166,0.264227491,0.410007079,0.007721037,0.005082428,0.631698538,0.007944628,0.005238331,0.176042531,0.172413793,0.001071287,0.005897949,8830000000,0.000284443,0.046451613,0.394461907,0.007453871,0.360028837,0.10466773,0.005329128,0.004534974,0.366353609,0.277685246,0.006529766,0.003797614,0.937256967,0.002319329,0.025133231,0.000106406,7740000000,6420000000,0.324804915,0.659393391,0.462316891,0.679328222,0.317434527,0.037561206,0,0.012155891,0.623627443,0.027433075,0.567062541,1,0.026752824,0
3283,Crestchem,0.000114018,0,0.467807386,0.000561056,0,0.3195869,0.16457031,0.022339467,0.848025547,0.217446862,6160000000,0.000425822,0.26339915,0.380658321,0.015170623,0.006942096,0.630386913,0.001946945,0.005931849,0.163607571,0.043478261,0.002010693,0.003144947,2690000000,0.00010591,0.014354839,0.376076977,0.046718211,0.141380899,0.019926569,0.007175285,0.002849216,0.353125466,0.277416162,0.020988699,0,0.927541772,0.002056561,0.01656349,0.000271695,0.000132736,4940000000,0.19233175,0.64932765,0.462263435,0.586574851,0.315292167,0.019332413,0,0.00194712,0.624113471,0.026729654,0.564847016,1,0.074358206,0
3914,Pion. Agro Extr.,0.000172183,4570000000,0.45912282,0.000458046,0,,0.160051216,0.022010083,0.848015794,0.217590879,6820000000,0.000541286,0.26377369,0.373141835,0.009898877,0.00814798,0.63034068,0.003540065,0.005321895,0.160349898,0.043478261,0.00067767,0.009341764,9760000000,6050000000,0.016451613,0.383290744,0.014609023,0.337842087,0.256447011,0.008393941,0.01842245,0.334989932,0.277182607,0.004239741,0.001021472,0.890548921,0.001833544,0.016597265,0.000369687,0.000328277,0.00064948,0.343727799,0.716509327,0.481509845,0.549099483,0.324102487,0.029478899,0,0.000839766,0.622560521,0.026712022,0.564750521,1,0.046548423,0
25423,Shri Gurudev,0.000607092,0.000206629,0.448138363,0.000477048,0,0.31120464,0.138058296,0.022173519,0.848085096,0.217604544,4660000000,0.000342873,0.264302865,0.368019075,0.015500732,0.00572436,0.63025301,0.015218085,0.005144393,0.137010784,0.022488756,0.000726365,0.008709018,252000000,2800000000,0.014354839,0.370774067,0.024575397,0.161631165,0.096701313,0.007204672,0.012218688,0.332013618,0.277416684,0.021764891,0.044984486,0.904383107,0.001802833,0.032599983,0.000552544,0.000267423,0.000410211,0.574615611,0.583893955,0.451105584,0.513096438,0.299931999,0.018922177,0,0.000729939,0.623818208,0.026734455,0.564872699,1,0.018925875,1
70358,Sparton Commerce,6760000000,0,0.457129916,0.000673067,0.790565847,0.303848058,0.174211042,0.022162788,0.848146833,0.21762244,8190000000,0.000437151,0.263030826,0.360372192,0.009441468,0.006204717,0.634429323,0.010296464,0.005811938,0.173237312,0.220389805,0.000943463,0.00669977,0.00013184,0.000652101,0.054354839,0.39760521,0.008931386,0.43195061,0.027752926,0.006409035,0.00120327,0.331151099,0.277428099,0.008182263,0.00698844,0.935337768,0.002234854,0.036052875,0.000114706,8200000000,1500000000,0.157710272,0.642945364,0.459277071,0.516412535,0.31456945,0.030876495,0,0.00356386,0.623786428,0.028363544,0.568171928,1,0.023028206,0
70785,Savera Commercia,3540000000,0,0.459993458,0.00049505,0.341431319,0.312866945,0.178278226,0.022092354,0.848021241,0.217585129,6910000000,0.00044042,0.263868491,0.362784546,0.00863211,0.005098648,0.631001288,0.011979865,0.004715752,0.177286781,0.230884558,0.000803465,0.007868771,0.000202728,0.007180677,0.064677419,0.398724588,0,0.662995497,0.077332215,0.006890977,0.002358339,0.336523248,0.277324163,0.004849504,0.000110578,0.939080502,0.002345409,0.012257691,0.000136093,0.000115315,3730000000,0,0.631293868,0.457504084,0.542206563,0.31206359,0.033701306,0,0.001680347,0.623971328,0.026878113,0.565541499,1,0.021249537,0
3964,OTCO Intl,0.0003424,5550000000,0.46162066,0.000583058,0,0.31820754,0.158168261,0.022060827,0.847774657,0.217453651,6880000000,0.000416663,0.263584089,0.377221415,0.008594045,0.004303251,0.627632841,0.015226292,0.006152009,0.157197798,0.100449775,0.000515354,0.012265549,4070000000,0.000489454,0.035483871,0.390493205,0.002862794,0.425489403,0.047567553,0.005538427,0.00181593,0.341157159,0.277577005,0.008242685,0.008476075,0.926768647,0.002177355,0.045773482,0.000260606,0.000175331,5260000000,0.108552036,0.657269862,0.461258363,0.567613691,0.31812245,0.033845618,0,0.001401464,0.623703624,0.026318034,0.561073667,1,0.018920942,1
4250,Axel Polymers,6070000000,0,0.460907711,0.000286029,0.018119243,0.31470609,0.21194547,0.022136934,0.848077684,0.217605712,7030000000,0.000471613,0.26418009,0.364815022,0.011965017,5240000000,0.630958138,0.009003365,0.032360597,0.210987105,0.067466267,0.011705031,0.000540524,669000000,0.006129145,0.023548387,0.788539382,0.008619999,0.025159005,0.001555498,0.000221084,5350000000,0.339218974,0.277962425,0.030663528,0,0.949828754,0.003227412,0.005309475,0.000625806,1140000000,26100000,0.005190521,0.641475385,0.459022302,0.55776812,0.314297373,0.024463322,0,0.014904888,0.620739123,0.026805342,0.565225138,1,0.024838196,0
4624,Parsharti Invest,0.000329564,428000000,0.462962683,0.000305031,0,0.321036995,0.179558635,0.022055928,0.84795941,0.21757965,7400000000,0.000458462,0.263787677,0.377510152,0.003762235,0.001642572,0.631404364,0.012577171,0.005010133,0.178568735,0.122938531,0.003828635,0.001652314,0.000137955,9150000000,0.039516129,0.393150313,0.014913724,0.098309571,0.019664921,0.001982451,0.001157752,0.343021363,0.276532705,0.004951208,0.042960025,0.941838427,0.002276927,0.046722556,5390000000,2850000000,1840000000,0.657042761,0.646221012,0.459765186,0.577707363,0.315294224,0.074428357,0,0.00353781,0.623541367,0.027074619,0.566224134,1,0.020731717,0
23415,Abhinandan Enter,4530000000,0,0.460253475,0.000684068,0.219151736,0.313680413,0.180688409,0.022167482,0.848175255,0.21778226,7360000000,0.000464676,0.263963292,0.370692225,0.008532891,0.004611429,0.632573526,0.011619657,0.005293948,0.179714954,0.142428786,0.000673612,0.009393853,5080000000,0.000288982,0.043387097,0.407950974,0.033498087,0.394145086,0.023673678,0.004713764,0.000833428,0.337701316,0.277738514,0.010213364,0.003417957,0.934959697,0.002386613,0.011818501,0.000200783,0.000115091,1900000000,0.253798059,0.646478053,0.459821519,0.548801435,0.315316625,0.034081615,0,0.003398799,0.623155535,0.027421641,0.567041299,1,0.021587455,0
3132,Manor Estates,0.000761698,0.000226154,0.458755441,0,0.215102743,0.313751149,0.180311817,0.022120942,0.848300258,0.21766385,7210000000,0.000472212,0.26479241,0.367879364,0.012409946,0.012153036,0.630612252,0.005574554,0.005709436,0.17935299,0.157421289,0.001063171,0.005943207,0.000694933,0.000432717,0.036451613,0.392901563,0.001019709,0.800264175,0.445485463,0.012420863,0.020114685,0.332841004,0.276984661,0.00032676,0,0.934360578,0.00225513,0.131637392,0.000202222,0.000215575,0.000321434,0.177798955,0.617440603,0.453527604,0.535988584,0.310737716,0.023596596,0,0.00027081,0.62382507,0.026791157,0.565158396,1,0.033611554,0
5689,Tulip Star Hot.,0.001000371,0.000372,0.474210513,0,0.327462294,0.321249204,0.178805453,0.022094329,0.848024723,0.217599656,5880000000,0.000451649,0.264075965,0.380527924,0.042814843,0.042063065,0.630612252,0.001194612,0.017629779,0.177874972,0.109445277,0.000744626,0.008491271,4510000000,0.002861074,0.023064516,0.39377219,0.000159941,0.775779819,0.596948232,0.042871938,0.095050958,0.373329229,0.276975895,0.00019648,0,0.938525091,0.002256389,0.130059175,0.000260334,0.000278167,0.000567598,0.019415183,0.660351895,0.471160342,0.604055568,0.316410251,0.006743391,0,0.000154766,0.623880756,0.026791157,0.565158396,1,0.110622709,0
7370,Golden Carpets,0.000132751,1140000000,0.460530267,0.00060106,0,0.314564618,0.160352489,0.022069029,0.84791973,0.217562992,6580000000,0.000410899,0.263988935,0.372266309,0.004463637,0.003319455,0.625121231,0.025058591,0.00497287,0.159346957,0.083958021,0.000555933,0.011362113,0.000149419,8020000000,0.039677419,0.391929174,0.011368091,0.306712984,0.059089675,0.003540221,0.00201961,0.338888058,0.276613338,0.002741695,0.017401907,0.924267613,0.002130763,0.022965037,0.000181354,0.000150153,7780000000,0.530582098,0.63129629,0.457899036,0.552306123,0.310523083,0.063429205,0,0.001472478,0.622197996,0.025965398,0.547145946,1,0.015529951,1
2095,Nivi Trading,7200000000,832000000,0.464569756,0,0.088369268,0.328110632,0.182496046,0.022087803,0.848006254,0.217586738,6630000000,0.000465349,0.264180867,0.38840766,0.008899192,0.006597113,0.630613279,0.01061746,0.005895586,0.181539854,0.247376312,0.001040853,0.006073855,0.000149801,0.001127938,0.068387097,0.394427987,0.003902006,0.643616377,0.242543086,0.007168408,0.007916344,0.349958308,0.277290932,0.004823276,0,0.937256832,0.002371147,0.019749482,0.00011869,0.000101939,0.0001076,0.111740723,0.689521912,0.466749473,0.612447134,0.3239449,0.032713627,0,0.003298203,0.623898951,0.026791404,0.565159577,1,0.022645723,0
3638,Datasoft Applica,0.000124772,0,0.455289667,0.000277028,0.029355198,0.201987692,0.221736838,0.022047932,0.847999454,0.217583005,0.000100718,0.000439272,0.263649362,0.229015312,0.007392177,0.000192767,0.631543061,0.032808981,0.00779241,0.220790287,0.035982009,0,0,344000000,0.000694465,0.024032258,0.78528301,0.057741239,0.061642527,0.028277316,0.000358764,0.000621405,0.322366718,0.279443531,0.018508081,0,0.94022952,0.002850542,0.005112811,0.001296744,8370000000,9900000000,0.020243645,0.638938367,0.458832077,0.428517056,0.312865933,0.039180137,0,0.023337716,0.619087633,0.026858863,0.565461795,1,0.014283401,0
7569,Fast Track Ent.,0.002055092,0.000845531,0.447252627,0.00010301,0,0.302539436,0.142200798,0.007182541,0.84784957,0.217586121,0.000118406,0.000496268,0.263793117,0.333771096,0.003376589,0.001793541,0.630592732,0.006454555,0.005041056,0.143171707,0.032983508,0.001442586,0.00438653,0.000139292,318000000,0.014354839,0.387881323,0.002583276,0.169231722,0.062793598,0.002611552,0.002860301,0.302468563,0.276797986,0.002332086,0.005569634,0.88328261,0.002015369,0.070383782,0.000332845,0.000265125,0.000252794,0.54691732,0.636484041,0.457940713,0.412345105,0.313540642,0.082262805,0,0.000674311,0.623604158,0.026785177,0.565129722,1,0.03048709,0
4029,Kusum Iron,0.000144893,662000000,0.46056214,0.000567057,0,0.316333027,0.164645628,0.022036032,0.84789392,0.217489277,6740000000,0.000425647,0.263506384,0.372890354,0.007439602,0.003632623,0.627378392,0.008058618,0.005240305,0.163667898,0.101949025,0.000913029,0.006932887,5160000000,0.000163404,0.028387097,0.390809796,0.017968175,0.206314095,0.004426183,0.003562267,0.000223689,0.338870257,0.278313559,0.010362644,0.002418422,0.929592437,0.002163104,0.027028058,0.000163668,8040000000,483000000,0.305976159,0.641756391,0.459059321,0.556567625,0.314360569,0.038938908,0,0.007221693,0.623364629,0.02623345,0.559527323,1,0.026523433,0
5233,Bharat Textiles,0.000228845,4140000000,0.464769382,0.000410041,0.144650268,0.330268091,0.195074188,0.022128259,0.848031899,0.217994881,642000000,0.000479473,0.264547637,0.387578704,0.005548813,0.002670037,0.631338612,0.020786256,0.005063943,0.194103009,0.077961019,0.000622889,0.010157247,4180000000,9460000000,0.038548387,0.394009633,0.022918189,0.214526369,0.038333181,0.002882443,0.00152526,0.346952015,0.273346252,0.007239288,0.018610645,0.933519125,0.002265189,0.027285607,0.000201935,0.000108612,5290000000,0.445033415,0.643070647,0.459292056,0.60630823,0.314609338,0.051613298,0,0.005958369,0.623370945,0.026979489,0.565920571,1,0.016611831,1
2350,SER Inds.,2500000000,0,0.459953197,0.000520052,0,0.313609677,0.157942306,0.021743896,0.847567965,0.216604322,5740000000,0.000393581,0.263340094,0.363743899,0.007116358,0.002970728,0.629810551,0.020434255,0.005608518,0.156933866,0.133433283,0.000624918,0.010119675,6190000000,0.000680091,0.052096774,0.37943511,0.008288055,0.530714481,0.027299658,0.00457697,0.000697035,0.336472096,0.278111973,0.006910388,8690000000,0.900100912,0.001734842,0.009152003,0.000226582,0.000152013,2120000000,0.099540771,0.628792507,0.457503155,0.537086684,0.310314958,0.040647272,0,0.006867061,0.621460085,0.026578213,0.5638868,1,0.016720985,0
5941,Laser Diamond,0.000420339,0.000322083,0.483358077,0,0,0.327332532,0.177901634,0.022229493,0.860268425,0.218117763,0.000107944,0.000606367,0.26485302,0.389199359,0.043266012,0.041254568,0.630612252,0.00106512,0.005958156,0.176396953,0.082458771,0.000990129,0.006393217,0.000912374,0.000218628,0.019193548,0.394461907,0.005944037,0.786922803,0.17402792,0.042798932,0.027275047,0.402874536,0.276982917,0.001548871,0,0.933030463,0.002346654,0.032053138,0.000457251,0.000478009,0.000276408,0.204334653,0.684110397,0.490006809,0.633324502,0.318870994,0.006670431,0,0.000544786,0.62514957,0.026791157,0.565158396,1,0.121426029,0
2546,Indsoya,8010000000,0,0.461674341,0.000426043,0.248911833,,0.178202907,0.02208333,0.848081025,0.217648124,8220000000,0.00059883,0.264061201,0.378227339,0.010194664,0.006854135,0.631927645,0.011842165,0.017263846,0.176758917,0.460269865,0.001012448,0.006241221,0.000236739,0.022420324,0.137258065,0.394394066,0.000287109,0.729130787,0.054160049,0.007553807,0.001644591,0.341518312,0.277301843,0.007171416,0,0.935820985,0.002262397,0.039891044,8090000000,642000000,1410000000,0.009896716,0.653910501,0.460953552,0.56926773,0.316912884,0.028639551,0,0.000868352,0.62384212,0.027221109,0.566615616,1,0.021376584,0
3461,Kartik Invest.,0.000178196,0,0.46293752,0.000230023,0.003542869,0.323371295,0.183249228,0.022040962,0.847981914,0.21758698,8820000000,0.000477752,0.263748825,0.384663388,0.008438663,0.000194638,0.631100944,0.010605605,0.005372284,0.181803786,0.04197901,0.020255039,0.000312531,535000000,9910000000,0.017903226,0.456502567,0.132593448,0.041135235,,0.000370988,0.000537227,0.345280353,0.278618055,0.02117737,0,0.940423804,0.002576267,0.008402507,0.000853516,460000000,499000000,0.200931843,0.648579374,0.460181385,0.588378766,0.315702884,0.034453078,0,0.005534743,0.621837728,0.026792463,0.565164617,1,0.022659667,0
1728,Titan Intech,0.000115521,1700000000,0.450708336,0.00010001,0.25053143,0.295395063,0.177449725,0.022000096,0.847947528,0.217571915,0.000139996,0.000443963,0.26270524,0.352166462,0.012520398,0.004079293,0.631105053,0.015017463,0.005586132,0.176396953,0.08095952,0.000886653,0.007140387,3570000000,0.00017702,0.026451613,0.396225775,0.014647776,0.295860318,0.113430201,0.005811931,0.006478023,0.325183949,0.277495883,0.017668844,0.015428651,0.934305293,0.002313275,0.015092267,0.000406776,0.000196154,0.000199202,0.222531693,0.663541011,0.462140612,0.472828382,0.319633842,0.023390082,0,0.002060348,0.623664135,0.02690632,0.565653558,1,0.019041022,0
71827,Shreeshay Engi.,0.000229307,0,0.469307097,0.000668067,0,0.325917804,0.168562175,0.022361543,0.848014665,0.217608148,5420000000,0.000431611,0.263807881,0.389851347,0.006682662,0.002321934,0.653516048,0.006211984,0.007629952,0.167604253,0.025487256,0.001028679,0.006142167,1390000000,0.000177777,0.013870968,0.3589358,0.04468945,0.101424783,0.046102672,0.002550536,0.003334134,0.354427474,0.279842109,0.011021236,0.020617842,0.933372467,0.00216798,0.011701864,0.000384511,0.000152902,0.000178266,0.075042703,0.656658539,0.462178827,0.618297391,0.316717077,0.043188893,0,0.013807711,0.623202439,0.023978419,0.573229644,1,0.031263792,0
71113,Shree Vijay Indu,0.000655081,0,0.444310242,0.000228023,0,0.282061258,0.163967764,0.022059863,0.848054933,0.217605321,0.000154312,0.000541236,0.263641591,0.293617973,0.00998936,0.001782936,0.630003699,0.010458786,0.005478569,0.163456753,0.077961019,0.003039372,0.002080122,1030000000,0.0001513,0.024354839,0.389803487,0.006497294,0.159228689,0.150809206,0.001900305,0.005416299,0.29497804,0.277991974,0.021232152,0.002015049,0.924402713,0.002185142,0.046990187,0.000563563,0.000111835,0.000284623,0.192958687,0.695538036,0.467772613,0.331316039,0.325071416,0.029216719,0,0.000691011,0.623498373,0.026625163,0.564219408,1,0.022831463,0
